id,author,page,text,rate,reply_to,created_at,updated_at,user_id,category,published
1261,محمد مهدی,iran-air,"مهماندارها و سر مهماندار فوق العاده مزخرف.بی توجه به هر چیزی.مهندس پرواز خیلی بیشعور بود.اصلا با افراد بدون ماسک برخورد نمیشد و مهندس پرواز تازه با دخترای بدون ماسک لاس میزد و باهاشون چیپس و پفک میخورد تو این اوضاع کرونا.تغذیه هواپیما قطع شده که کسی چیزی نخوره اما خوده مهندس پرواز از همه بدتر بود
خلاصه که پرسنل هواپیما فوق مزخرف.
پرواز شماره ۴۲۱ کیش به اصفهان تاریخ ۱۶ اکتبر ساعت پرواز 19:55",1,,2020-10-17 07:40:55.179062,2020-10-17 07:40:55.179062,1474616,1,t
1262,نوید,iran-air,حیف یک ستاره.من هم دقیقا داخل پرواز ۴۲۱ کیش به اصفهان بودم که حتی توی هواپیما یه اقایی با خدمه پرواز و چند نفری که ماسک نمیزدند دعواش شد.خیلی پرسنل مزخرفی داشت.,1,,2020-10-17 07:50:40.852677,2020-10-17 07:50:40.852677,1474616,1,t
1263,میلاد,iran-air,فوق العاده مهماندارهای مزخرفی داره.خوده هواپیما خوبه ولی مهماندارها و سر مهماندار هم طلبکار هم بد برخورد و مزخرف خلاصه که خیلی مزخرفند,1,,2020-10-17 07:55:39.41157,2020-10-17 07:55:39.41157,1474616,1,t
1264,ناشناس,iran-air,اقاي نويد و محمد مهدي شما پروازايران ايرتور سوار شديد كه واقعا پرواز بدي اما پرواز ايران اير خيلي بهتر از اين هاست پرواز ايران ايرتور مال ايران اير اما در هنگام خريدتون دقت داشتبه باشيد چه پروازي ميخريد پرواز ايران اير فوق العاده پرواز خوبي و هم رده ماهان اير هست ,5,,2020-10-17 13:43:17.041027,2020-10-17 13:43:17.041027,1331918,1,t
1265,حميدرضا,zagros,"اگر چاره اي بود مطمئنا""اين پرواز را به هيچ عنوان انتخاب نمي كردم وانتخابي ديگر ندارم چون خط چابهار به مشهد را زاگرس عهده دار است كه بي كيفيت ترين پروازپروازاست واز نظر پذيرايي زير صفر است فكر كنم اين شركت زير نظر يك خيريه است چون پرسنلش گدايان اين موسسه اند.",1,,2020-10-17 17:08:23.016601,2020-10-17 17:08:23.016601,1475385,1,t
1266,"",iran-air,"سلام من در تاریخ 1399/7/15 از تهران به کیش با ایرباس 319 این شرکت پرواز داشتم خیلی خوب بود
 عالی ",5,,2020-10-19 06:57:30.400927,2020-10-19 06:57:30.400927,1429818,1,t
1267,غزاله,sepehran,به نظرم عالی بود هم شیکن هم تمیز . هواپیمای بزرگیم بود من ایشالا واکسن کرونا که بیاد زدیم میریم کیش . سال پیش مشهد بودیم.,3,,2020-10-19 07:25:31.114439,2020-10-19 07:25:31.114439,1474475,1,t
1268,من فاطمه باقری هستم ,sepehran,"هواپیمای عالی بود ...فقط اولش خیلی استرس داشتم 
ولی خوب بود مثل ماهان بود خلی خوب بود حتما سوار شید
من از مشهد تا کیش داشتم عالی بودددد😍",5,,2020-10-19 13:31:14.171355,2020-10-19 13:31:14.171355,1478903,1,t
1269,سام ,ata,عالی بود ,5,,2020-10-19 22:31:22.754857,2020-10-19 22:31:22.754857,579338,1,t
1270,کیمیا,sepehran,من از امنیتش شنیدم شماهایی که سوار شدید بگید سقوط نمیکنه؟ لطفا بگین ,4,,2020-10-21 05:36:51.897237,2020-10-21 05:36:51.897237,1474475,1,t
1271,هدیه,iran-air,امنیت داره ؟ میشه کمک کنین,3,,2020-10-21 05:51:29.434569,2020-10-21 05:51:29.434569,1474475,1,t
1272,"",zagros,من هر سفرم را با زاگرس می رم عالییی,5,,2020-10-22 05:08:51.22811,2020-10-22 05:08:51.22811,1484580,1,t
1273,ناشناس,kish-air,هواپیمای خوبیه همچی عالیی  فقط تاخیرها نباشه,5,,2020-10-22 12:39:41.03081,2020-10-22 12:39:41.03081,1485186,1,t
1274,ناشناس,kish-air,سلام چرا اینقدر بلیط ها رو گرون کردن  واقعا فکر مردم نیستن   دیگه باهیچ خطی سفر نمیکنیم تامام,4,,2020-10-22 12:41:01.920421,2020-10-22 12:41:01.920421,1485186,1,t
1275,"",iran-air,"",,,2020-10-22 13:37:33.023048,2020-10-22 13:37:33.023048,1485170,1,t
1276,عبدالمجید تاجیک ,safarestan,"",2,,2020-10-23 06:49:31.213002,2020-10-23 06:49:31.213002,1486673,2,t
1277,عبدالمجید تاجیک ,safarestan,"",2,,2020-10-23 06:50:05.210801,2020-10-23 06:50:05.210801,1486673,2,t
1278,سیدمهدی میرشهابی,ata,من وقتی رسیدم فرودگاه ده دقیقه کانتر بسته شده بود متأسفانه پرواز را از دست دادم با پرواز بعدی جایگزین نکردند ولی یکبار با پرواز ایران ایر این مشکل روبرو شدم با پرواز بعدی جایگزین کردند.بعد از این دیگه با آتا پرواز نمی کنم حتی اگه شده با قطار یا اتوبوس سفر بکنم,,,2020-10-24 17:05:17.775629,2020-10-24 17:05:17.775629,1064423,1,t
1279,"",aseman,"",,,2020-10-27 03:55:04.015038,2020-10-27 03:55:04.015038,1494416,1,t
1280,"",MEA,"",,,2020-10-27 07:22:08.506562,2020-10-27 07:22:08.506562,1494610,1,t
1281,شمس الدین فرامرزی . شایسته صفرزائی,safarestan,تجربه ندارم,5,,2020-10-27 20:02:16.518964,2020-10-27 20:02:16.518964,1495610,2,t
1282,راسخ,qeshm-air,بر عکس آنچه نظر کاربر قبلی بود خلبان مرادیان اصلاً خوب نبود و همه چیز افتضاح بود.,1,,2020-10-27 20:30:15.359164,2020-10-27 20:30:15.359164,1495651,1,t
1284,"",flightio,"",,,2020-10-29 14:47:29.298282,2020-10-29 14:47:29.298282,1498614,2,t
1285,مسعودجواهری,hesa,"",5,,2020-10-30 05:00:03.555791,2020-10-30 05:00:03.555791,1499482,1,t
1286,مسعودجواهری,sepahan, در مورد یک شرکت هواپیمایی در ایران عااالی بود . ,5,,2020-10-30 05:05:42.494772,2020-10-30 05:05:42.494772,1499482,1,t
1287,45,ata,"خیلی بد بود 
\

",1,,2020-10-31 07:36:32.890729,2020-10-31 07:36:32.890729,1484580,1,t
1288,مسافر,iran-air-tour,خیلی عالی هر وقت دلت خواست خانومه میومد میگفت چیزی احتیاج دارید چون همه چیز بود وصندلیها خیلی راحت بود نشد ودلیلش صندلی خیلی راحت بود اینقدر به چپ وراست کردم فکر کنم سوراخ شد,5,,2020-11-02 15:29:35.877945,2020-11-02 15:29:35.877945,1506687,1,t
1289,احمدرضاخنجری,varesh,امروزسیزدهم آبان نودونه باخانواده همراه بچه یک سالونیم پروازکیش به ساری بخاطرچندسانیه تاخیر واقعاو بی معرفتی کم لطفی کردن که بنده باخانواده مجبورشوم دوباره بلیط براگرگان تهیه کنم وازفرودگاه گرگان به ساری دوباره برگشتیم ماشینوم بگیرم وبه گنبدبرگردم وخاطرجمع خودم وخانواده هروقت یادمون بیادنفرین میکنیم  خیلی بدردنخوربن ,,,2020-11-03 21:33:46.780078,2020-11-03 21:33:46.780078,1508819,1,t
1291,ابوالحسنی,zagros,هواپیماهای قدیمی و از رده خارج و پرسنل بی کیفیت و جدی ...پرسنل خانم این هواپیمایی به اسم گل پور و پرمند بسیار بد با مسافران برخورد میکنند و این شرکت اصلا ارزش و احترامی برای مسافرین قائل نیست و دیگه ترجیح میدم با قطار سفر برم تا با این شرکت هواپیمایی ضعیف و بی کیفیت پرواز کنم ,1,,2020-11-04 11:22:02.609602,2020-11-04 11:22:02.609602,1509560,1,t
1292,شادی ناز,ata,در اخرین لحظه پرواز ما رو از مشهد به تهران کنسل کرد.تو پرواز بعدی به ما جا نداد. در صورتی که چند تا پرواز تو ساعات بعد داشت با صندلی خالی.بعد اعتراض ما.نه تنها اهمیت نداد ما مجبور شدیم دوباره بلیط بگیریم .صندلی کنار موتور هواپیما رو به ماداد.پولمونم هنوز بر نگردونده.افتضاحه پرسنل بی ادب.خدمات صفرر.,,,2020-11-04 23:10:40.689633,2020-11-04 23:10:40.689633,1510415,1,t
1293,شادی ناز,flightio,عالیییی .بی نظیرن.ممنون از تمامی پرسنل فلایتیو.,5,,2020-11-04 23:19:29.015634,2020-11-04 23:19:29.015634,1510415,2,t
1294,ستاره,ata,با این همه تعریف و تمجید ، خدا خودش رحم‌کنه به سفر امروز ما با آتا 🥴,,,2020-11-05 05:28:15.882792,2020-11-05 05:28:15.882792,1510706,1,t
1295,"",aseman,سلام پروازعسلویه به گرگان بلیط خیلی گرون,,,2020-11-05 06:27:54.299767,2020-11-05 06:27:54.299767,1510064,1,t
1296,"",ghasedak,عالی,,,2020-11-05 12:51:10.580002,2020-11-05 12:51:10.580002,1491943,2,t
1297,"",flightio,"",,,2020-11-05 16:12:54.285325,2020-11-05 16:12:54.285325,1511406,2,t
1298,ستاره,ata,"انصافا تاخیر نداشت ، پرواز هم آرام و حرفه ای صورت گرفت و کادر پرواز و خدمه پروازی هم خوب بودند ، ولی مشکل خود هواپیماست ردیف صندلی ها زیادی به هم نزدیک و مانع راحت بودن مسافر میشه ، یکمم روکش ها کهنه بنظر میومدن و حس خوبی بهت منتقل نمیکنه 
البته بگم پذیرایی در بسته های پک شده هیچ مشکلی ایجاد نمیکنه ، کرونا بهانه س ",1,,2020-11-05 21:03:34.953861,2020-11-05 21:03:34.953861,1510706,1,t
1299,"",ghasedak,"",,,2020-11-06 04:59:23.928305,2020-11-06 04:59:23.928305,1512135,2,t
1300,"",iran-air,حتما با ایرباس 330 این شرکت پرواز کنید واقعا عالی هست,,,2020-11-07 08:27:18.041049,2020-11-07 08:27:18.041049,1429818,1,t
1301,مصطفی,aseman,"شرکت آسمان آشغال سه ساعت تاخیر گشنه وتشنه رفتیم خانه صدای همسر هم بلند شد 
در این وضع کرونا مثل گوسفند کیپ هم نشستیم پذیرایی نشدیم یعنی همیشه غذایش کثیف بوده  که حالا غذا نمیدن",1,,2020-11-07 13:58:28.95172,2020-11-07 13:58:28.95172,1514676,1,t
1302,"",aseman,سلام شوهرم جنوب کارمیکنه بلیط هواپیما خیلی گرون یک کارگر حقوقش چقده هر40روز باید بیاداز کوشکنارتا گنبد42ساعت راه دوروز توی اتوبوس برای کارگرهاتخفیفی نمیدنین,,,2020-11-07 20:14:52.139506,2020-11-07 20:14:52.139506,1510064,1,t
1303,"",aseman,"",,,2020-11-07 20:25:15.876757,2020-11-07 20:25:15.876757,1510064,1,t
1304,ahoora,ghasedak,"خوبه
",4,,2020-11-08 05:42:34.008196,2020-11-08 05:42:34.008196,1515523,2,t
1305,"",iran-air,"",5,,2020-11-08 06:18:28.133359,2020-11-08 06:18:28.133359,1429818,1,t
1306,کریمب,ghasedak,سلام چراازشیرازبه کرمانشاه پروازندارین، اونم بااین مسافت طولانی؟ ,5,,2020-11-08 10:14:06.977759,2020-11-08 10:14:06.977759,1515782,2,t
1307,مينا,sepehran,من مشهدبه كيش وبالعكس داشتم خلبان هاشمي ومعراجي فكركنم،يه پرواز عاااالي وبدون كوچكترين لرزش رو برامون داشتن وخيلي تميز بود.من ازپرواز خيلي ميترسم اماسپهران عالي بود وممنون❤️,4,,2020-11-10 12:35:02.689938,2020-11-10 12:35:02.689938,1518522,1,t
1309,"",iran-air,"",1,,2020-11-10 16:30:21.574378,2020-11-10 16:30:21.574378,1412449,1,t
1308,"",iran-air,هواپیما ایران ایر به دزفول داره فرود اضطراری میاد و موتورش آتش گرفته قطعا سقوط کرده😒😒😒😒😒😒😒😒🙄🙄🙄🙄🙄🙄,,,2020-11-10 16:26:55.832116,2020-11-10 19:08:51.294752,1412449,1,f
1283,....,hesa,تجربه ندارم ......خخ.....میگم بلیط شیراز کرمانشاه چنده ,,,2020-10-27 22:34:14.135877,2020-11-10 19:09:44.335595,1495556,1,f
1310,"",meraj,سلام وقت بخیر اولین بار که هواپیمایی معراج به ارومیه پرواز داشت عالی بود خوش امدگویی خوبی تو فرودگاه ارومیه انجام شد البته از نشستن هواپیما تو فرودگاه ارومیه ,5,,2020-11-11 02:26:18.537293,2020-11-11 02:26:18.537293,1436845,1,t
